dataset,minsup,algorithm,run_type,run_id,campaign_id,expected_output_equivalent_group,log_path
BMS2,0.01%,CloSpan,measured,3,20260109_074453,BMS2_0.0001_group,logs/CloSpan_BMS2_0.0001_run3_20260109_074453.log
BMS2,0.01%,CloSpan,measured,2,20260109_074453,BMS2_0.0001_group,logs/CloSpan_BMS2_0.0001_run2_20260109_074453.log
BMS2,0.01%,CloSpan,measured,1,20260109_074453,BMS2_0.0001_group,logs/CloSpan_BMS2_0.0001_run1_20260109_074453.log
BMS2,0.01%,ClaSP,warmup,1,20260109_074453,BMS2_0.0001_group,logs/ClaSP_BMS2_0.0001_runwarmup1_20260109_074453.log
BMS2,0.01%,ClaSP,measured,1,20260109_074453,BMS2_0.0001_group,logs/ClaSP_BMS2_0.0001_run1_20260109_074453.log
BMS2,0.01%,BIDE+,warmup,1,20260109_074453,BMS2_0.0001_group,logs/BIDE+_BMS2_0.0001_runwarmup1_20260109_074453.log
BMS2,0.01%,BIDE+,measured,3,20260109_074453,BMS2_0.0001_group,logs/BIDE+_BMS2_0.0001_run3_20260109_074453.log
BMS2,0.01%,BIDE+,measured,2,20260109_074453,BMS2_0.0001_group,logs/BIDE+_BMS2_0.0001_run2_20260109_074453.log
BMS2,0.01%,BIDE+,measured,1,20260109_074453,BMS2_0.0001_group,logs/BIDE+_BMS2_0.0001_run1_20260109_074453.log
BMS2,0.005%,CloSpan,warmup,1,20260109_074453,BMS2_0.00005_group,logs/CloSpan_BMS2_0.00005_runwarmup1_20260109_074453.log
BMS2,0.005%,CloSpan,measured,1,20260109_074453,BMS2_0.00005_group,logs/CloSpan_BMS2_0.00005_run1_20260109_074453.log
BMS2,0.005%,ClaSP,warmup,1,20260109_074453,BMS2_0.00005_group,logs/ClaSP_BMS2_0.00005_runwarmup1_20260109_074453.log
BMS2,0.005%,ClaSP,measured,1,20260109_074453,BMS2_0.00005_group,logs/ClaSP_BMS2_0.00005_run1_20260109_074453.log
BMS2,0.005%,BIDE+,warmup,1,20260109_074453,BMS2_0.00005_group,logs/BIDE+_BMS2_0.00005_runwarmup1_20260109_074453.log
BMS2,0.005%,BIDE+,measured,3,20260109_074453,BMS2_0.00005_group,logs/BIDE+_BMS2_0.00005_run3_20260109_074453.log
BMS2,0.005%,BIDE+,measured,2,20260109_074453,BMS2_0.00005_group,logs/BIDE+_BMS2_0.00005_run2_20260109_074453.log
BMS2,0.005%,BIDE+,measured,1,20260109_074453,BMS2_0.00005_group,logs/BIDE+_BMS2_0.00005_run1_20260109_074453.log
BMS2,0.001%,CloSpan,warmup,1,20260109_074453,BMS2_0.00001_group,logs/CloSpan_BMS2_0.00001_runwarmup1_20260109_074453.log
BMS2,0.001%,CloSpan,measured,1,20260109_074453,BMS2_0.00001_group,logs/CloSpan_BMS2_0.00001_run1_20260109_074453.log
BMS2,0.001%,ClaSP,warmup,1,20260109_074453,BMS2_0.00001_group,logs/ClaSP_BMS2_0.00001_runwarmup1_20260109_074453.log
BMS2,0.001%,ClaSP,measured,1,20260109_074453,BMS2_0.00001_group,logs/ClaSP_BMS2_0.00001_run1_20260109_074453.log
BMS2,0.001%,BIDE+,warmup,1,20260109_074453,BMS2_0.00001_group,logs/BIDE+_BMS2_0.00001_runwarmup1_20260109_074453.log
BMS2,0.001%,BIDE+,measured,3,20260109_074453,BMS2_0.00001_group,logs/BIDE+_BMS2_0.00001_run3_20260109_074453.log
BMS2,0.001%,BIDE+,measured,2,20260109_074453,BMS2_0.00001_group,logs/BIDE+_BMS2_0.00001_run2_20260109_074453.log
BMS2,0.001%,BIDE+,measured,1,20260109_074453,BMS2_0.00001_group,logs/BIDE+_BMS2_0.00001_run1_20260109_074453.log
BMS2,0.0005%,CloSpan,warmup,1,20260109_074453,BMS2_0.000005_group,logs/CloSpan_BMS2_0.000005_runwarmup1_20260109_074453.log
BMS2,0.0005%,CloSpan,measured,1,20260109_074453,BMS2_0.000005_group,logs/CloSpan_BMS2_0.000005_run1_20260109_074453.log
BMS2,0.0005%,ClaSP,warmup,1,20260109_074453,BMS2_0.000005_group,logs/ClaSP_BMS2_0.000005_runwarmup1_20260109_074453.log
BMS2,0.0005%,ClaSP,measured,1,20260109_074453,BMS2_0.000005_group,logs/ClaSP_BMS2_0.000005_run1_20260109_074453.log
BMS2,0.0005%,BIDE+,warmup,1,20260109_074453,BMS2_0.000005_group,logs/BIDE+_BMS2_0.000005_runwarmup1_20260109_074453.log
BMS2,0.0005%,BIDE+,measured,3,20260109_074453,BMS2_0.000005_group,logs/BIDE+_BMS2_0.000005_run3_20260109_074453.log
BMS2,0.0005%,BIDE+,measured,2,20260109_074453,BMS2_0.000005_group,logs/BIDE+_BMS2_0.000005_run2_20260109_074453.log
BMS2,0.0005%,BIDE+,measured,1,20260109_074453,BMS2_0.000005_group,logs/BIDE+_BMS2_0.000005_run1_20260109_074453.log
BIKE,0.1%,CloSpan,warmup,1,20260109_074453,BIKE_0.001_group,logs/CloSpan_BIKE_0.001_runwarmup1_20260109_074453.log
BIKE,0.1%,CloSpan,measured,3,20260109_074453,BIKE_0.001_group,logs/CloSpan_BIKE_0.001_run3_20260109_074453.log
BIKE,0.1%,CloSpan,measured,2,20260109_074453,BIKE_0.001_group,logs/CloSpan_BIKE_0.001_run2_20260109_074453.log
BIKE,0.1%,CloSpan,measured,1,20260109_074453,BIKE_0.001_group,logs/CloSpan_BIKE_0.001_run1_20260109_074453.log
BIKE,0.1%,ClaSP,warmup,1,20260109_074453,BIKE_0.001_group,logs/ClaSP_BIKE_0.001_runwarmup1_20260109_074453.log
BIKE,0.1%,ClaSP,measured,3,20260109_074453,BIKE_0.001_group,logs/ClaSP_BIKE_0.001_run3_20260109_074453.log
BIKE,0.1%,ClaSP,measured,2,20260109_074453,BIKE_0.001_group,logs/ClaSP_BIKE_0.001_run2_20260109_074453.log
BIKE,0.1%,ClaSP,measured,1,20260109_074453,BIKE_0.001_group,logs/ClaSP_BIKE_0.001_run1_20260109_074453.log
BIKE,0.1%,BIDE+,warmup,1,20260109_074453,BIKE_0.001_group,logs/BIDE+_BIKE_0.001_runwarmup1_20260109_074453.log
BIKE,0.1%,BIDE+,measured,3,20260109_074453,BIKE_0.001_group,logs/BIDE+_BIKE_0.001_run3_20260109_074453.log
BIKE,0.1%,BIDE+,measured,2,20260109_074453,BIKE_0.001_group,logs/BIDE+_BIKE_0.001_run2_20260109_074453.log
BIKE,0.1%,BIDE+,measured,1,20260109_074453,BIKE_0.001_group,logs/BIDE+_BIKE_0.001_run1_20260109_074453.log
BIKE,0.05%,CloSpan,warmup,1,20260109_074453,BIKE_0.0005_group,logs/CloSpan_BIKE_0.0005_runwarmup1_20260109_074453.log
BIKE,0.05%,CloSpan,measured,3,20260109_074453,BIKE_0.0005_group,logs/CloSpan_BIKE_0.0005_run3_20260109_074453.log
BIKE,0.05%,CloSpan,measured,2,20260109_074453,BIKE_0.0005_group,logs/CloSpan_BIKE_0.0005_run2_20260109_074453.log
BIKE,0.05%,CloSpan,measured,1,20260109_074453,BIKE_0.0005_group,logs/CloSpan_BIKE_0.0005_run1_20260109_074453.log
BIKE,0.05%,ClaSP,warmup,1,20260109_074453,BIKE_0.0005_group,logs/ClaSP_BIKE_0.0005_runwarmup1_20260109_074453.log
BIKE,0.05%,ClaSP,measured,3,20260109_074453,BIKE_0.0005_group,logs/ClaSP_BIKE_0.0005_run3_20260109_074453.log
BIKE,0.05%,ClaSP,measured,2,20260109_074453,BIKE_0.0005_group,logs/ClaSP_BIKE_0.0005_run2_20260109_074453.log
BIKE,0.05%,ClaSP,measured,1,20260109_074453,BIKE_0.0005_group,logs/ClaSP_BIKE_0.0005_run1_20260109_074453.log
BIKE,0.05%,BIDE+,warmup,1,20260109_074453,BIKE_0.0005_group,logs/BIDE+_BIKE_0.0005_runwarmup1_20260109_074453.log
BIKE,0.05%,BIDE+,measured,3,20260109_074453,BIKE_0.0005_group,logs/BIDE+_BIKE_0.0005_run3_20260109_074453.log
BIKE,0.05%,BIDE+,measured,2,20260109_074453,BIKE_0.0005_group,logs/BIDE+_BIKE_0.0005_run2_20260109_074453.log
BIKE,0.05%,BIDE+,measured,1,20260109_074453,BIKE_0.0005_group,logs/BIDE+_BIKE_0.0005_run1_20260109_074453.log
BIKE,0.01%,CloSpan,warmup,1,20260109_074453,BIKE_0.0001_group,logs/CloSpan_BIKE_0.0001_runwarmup1_20260109_074453.log
BIKE,0.01%,CloSpan,measured,3,20260109_074453,BIKE_0.0001_group,logs/CloSpan_BIKE_0.0001_run3_20260109_074453.log
BIKE,0.01%,CloSpan,measured,2,20260109_074453,BIKE_0.0001_group,logs/CloSpan_BIKE_0.0001_run2_20260109_074453.log
BIKE,0.01%,CloSpan,measured,1,20260109_074453,BIKE_0.0001_group,logs/CloSpan_BIKE_0.0001_run1_20260109_074453.log
BIKE,0.01%,ClaSP,warmup,1,20260109_074453,BIKE_0.0001_group,logs/ClaSP_BIKE_0.0001_runwarmup1_20260109_074453.log
BIKE,0.01%,ClaSP,measured,3,20260109_074453,BIKE_0.0001_group,logs/ClaSP_BIKE_0.0001_run3_20260109_074453.log
BIKE,0.01%,ClaSP,measured,2,20260109_074453,BIKE_0.0001_group,logs/ClaSP_BIKE_0.0001_run2_20260109_074453.log
BIKE,0.01%,ClaSP,measured,1,20260109_074453,BIKE_0.0001_group,logs/ClaSP_BIKE_0.0001_run1_20260109_074453.log
BIKE,0.01%,BIDE+,warmup,1,20260109_074453,BIKE_0.0001_group,logs/BIDE+_BIKE_0.0001_runwarmup1_20260109_074453.log
BIKE,0.01%,BIDE+,measured,3,20260109_074453,BIKE_0.0001_group,logs/BIDE+_BIKE_0.0001_run3_20260109_074453.log
BIKE,0.01%,BIDE+,measured,2,20260109_074453,BIKE_0.0001_group,logs/BIDE+_BIKE_0.0001_run2_20260109_074453.log
BIKE,0.01%,BIDE+,measured,1,20260109_074453,BIKE_0.0001_group,logs/BIDE+_BIKE_0.0001_run1_20260109_074453.log
SIGN,5%,CloSpan,warmup,1,20260104_214104,SIGN_0.05_group,logs/CloSpan_SIGN_0.05_runwarmup1_20260104_214104.log
SIGN,5%,CloSpan,measured,3,20260104_214104,SIGN_0.05_group,logs/CloSpan_SIGN_0.05_run3_20260104_214104.log
SIGN,5%,CloSpan,measured,2,20260104_214104,SIGN_0.05_group,logs/CloSpan_SIGN_0.05_run2_20260104_214104.log
SIGN,5%,CloSpan,measured,1,20260104_214104,SIGN_0.05_group,logs/CloSpan_SIGN_0.05_run1_20260104_214104.log
SIGN,5%,ClaSP,warmup,1,20260104_214104,SIGN_0.05_group,logs/ClaSP_SIGN_0.05_runwarmup1_20260104_214104.log
SIGN,5%,ClaSP,measured,3,20260104_214104,SIGN_0.05_group,logs/ClaSP_SIGN_0.05_run3_20260104_214104.log
SIGN,5%,ClaSP,measured,2,20260104_214104,SIGN_0.05_group,logs/ClaSP_SIGN_0.05_run2_20260104_214104.log
SIGN,5%,ClaSP,measured,1,20260104_214104,SIGN_0.05_group,logs/ClaSP_SIGN_0.05_run1_20260104_214104.log
SIGN,5%,BIDE+,warmup,1,20260104_214104,SIGN_0.05_group,logs/BIDE+_SIGN_0.05_runwarmup1_20260104_214104.log
SIGN,5%,BIDE+,measured,3,20260104_214104,SIGN_0.05_group,logs/BIDE+_SIGN_0.05_run3_20260104_214104.log
SIGN,5%,BIDE+,measured,2,20260104_214104,SIGN_0.05_group,logs/BIDE+_SIGN_0.05_run2_20260104_214104.log
SIGN,5%,BIDE+,measured,1,20260104_214104,SIGN_0.05_group,logs/BIDE+_SIGN_0.05_run1_20260104_214104.log
SIGN,20%,CloSpan,warmup,1,20260104_214104,SIGN_0.2_group,logs/CloSpan_SIGN_0.2_runwarmup1_20260104_214104.log
SIGN,20%,CloSpan,measured,3,20260104_214104,SIGN_0.2_group,logs/CloSpan_SIGN_0.2_run3_20260104_214104.log
SIGN,20%,CloSpan,measured,2,20260104_214104,SIGN_0.2_group,logs/CloSpan_SIGN_0.2_run2_20260104_214104.log
SIGN,20%,CloSpan,measured,1,20260104_214104,SIGN_0.2_group,logs/CloSpan_SIGN_0.2_run1_20260104_214104.log
SIGN,20%,ClaSP,warmup,1,20260104_214104,SIGN_0.2_group,logs/ClaSP_SIGN_0.2_runwarmup1_20260104_214104.log
SIGN,20%,ClaSP,measured,3,20260104_214104,SIGN_0.2_group,logs/ClaSP_SIGN_0.2_run3_20260104_214104.log
SIGN,20%,ClaSP,measured,2,20260104_214104,SIGN_0.2_group,logs/ClaSP_SIGN_0.2_run2_20260104_214104.log
SIGN,20%,ClaSP,measured,1,20260104_214104,SIGN_0.2_group,logs/ClaSP_SIGN_0.2_run1_20260104_214104.log
SIGN,20%,BIDE+,warmup,1,20260104_214104,SIGN_0.2_group,logs/BIDE+_SIGN_0.2_runwarmup1_20260104_214104.log
SIGN,20%,BIDE+,measured,3,20260104_214104,SIGN_0.2_group,logs/BIDE+_SIGN_0.2_run3_20260104_214104.log
SIGN,20%,BIDE+,measured,2,20260104_214104,SIGN_0.2_group,logs/BIDE+_SIGN_0.2_run2_20260104_214104.log
SIGN,20%,BIDE+,measured,1,20260104_214104,SIGN_0.2_group,logs/BIDE+_SIGN_0.2_run1_20260104_214104.log
SIGN,2%,CloSpan,warmup,1,20260104_214104,SIGN_0.02_group,logs/CloSpan_SIGN_0.02_runwarmup1_20260104_214104.log
SIGN,2%,CloSpan,measured,3,20260104_214104,SIGN_0.02_group,logs/CloSpan_SIGN_0.02_run3_20260104_214104.log
SIGN,2%,CloSpan,measured,2,20260104_214104,SIGN_0.02_group,logs/CloSpan_SIGN_0.02_run2_20260104_214104.log
SIGN,2%,CloSpan,measured,1,20260104_214104,SIGN_0.02_group,logs/CloSpan_SIGN_0.02_run1_20260104_214104.log
SIGN,2%,ClaSP,warmup,1,20260104_214104,SIGN_0.02_group,logs/ClaSP_SIGN_0.02_runwarmup1_20260104_214104.log
SIGN,2%,ClaSP,measured,1,20260104_214104,SIGN_0.02_group,logs/ClaSP_SIGN_0.02_run1_20260104_214104.log
SIGN,2%,BIDE+,warmup,1,20260104_214104,SIGN_0.02_group,logs/BIDE+_SIGN_0.02_runwarmup1_20260104_214104.log
SIGN,2%,BIDE+,measured,3,20260104_214104,SIGN_0.02_group,logs/BIDE+_SIGN_0.02_run3_20260104_214104.log
SIGN,2%,BIDE+,measured,2,20260104_214104,SIGN_0.02_group,logs/BIDE+_SIGN_0.02_run2_20260104_214104.log
SIGN,2%,BIDE+,measured,1,20260104_214104,SIGN_0.02_group,logs/BIDE+_SIGN_0.02_run1_20260104_214104.log
SIGN,10%,CloSpan,warmup,1,20260104_214104,SIGN_0.1_group,logs/CloSpan_SIGN_0.1_runwarmup1_20260104_214104.log
SIGN,10%,CloSpan,measured,3,20260104_214104,SIGN_0.1_group,logs/CloSpan_SIGN_0.1_run3_20260104_214104.log
SIGN,10%,CloSpan,measured,2,20260104_214104,SIGN_0.1_group,logs/CloSpan_SIGN_0.1_run2_20260104_214104.log
SIGN,10%,CloSpan,measured,1,20260104_214104,SIGN_0.1_group,logs/CloSpan_SIGN_0.1_run1_20260104_214104.log
SIGN,10%,ClaSP,warmup,1,20260104_214104,SIGN_0.1_group,logs/ClaSP_SIGN_0.1_runwarmup1_20260104_214104.log
SIGN,10%,ClaSP,measured,3,20260104_214104,SIGN_0.1_group,logs/ClaSP_SIGN_0.1_run3_20260104_214104.log
SIGN,10%,ClaSP,measured,2,20260104_214104,SIGN_0.1_group,logs/ClaSP_SIGN_0.1_run2_20260104_214104.log
SIGN,10%,ClaSP,measured,1,20260104_214104,SIGN_0.1_group,logs/ClaSP_SIGN_0.1_run1_20260104_214104.log
SIGN,10%,BIDE+,warmup,1,20260104_214104,SIGN_0.1_group,logs/BIDE+_SIGN_0.1_runwarmup1_20260104_214104.log
SIGN,10%,BIDE+,measured,3,20260104_214104,SIGN_0.1_group,logs/BIDE+_SIGN_0.1_run3_20260104_214104.log
SIGN,10%,BIDE+,measured,2,20260104_214104,SIGN_0.1_group,logs/BIDE+_SIGN_0.1_run2_20260104_214104.log
SIGN,10%,BIDE+,measured,1,20260104_214104,SIGN_0.1_group,logs/BIDE+_SIGN_0.1_run1_20260104_214104.log
SIGN,1%,CloSpan,warmup,1,20260104_214104,SIGN_0.01_group,logs/CloSpan_SIGN_0.01_runwarmup1_20260104_214104.log
SIGN,1%,CloSpan,measured,1,20260104_214104,SIGN_0.01_group,logs/CloSpan_SIGN_0.01_run1_20260104_214104.log
SIGN,1%,ClaSP,warmup,1,20260104_214104,SIGN_0.01_group,logs/ClaSP_SIGN_0.01_runwarmup1_20260104_214104.log
SIGN,1%,ClaSP,measured,1,20260104_214104,SIGN_0.01_group,logs/ClaSP_SIGN_0.01_run1_20260104_214104.log
SIGN,1%,BIDE+,warmup,1,20260104_214104,SIGN_0.01_group,logs/BIDE+_SIGN_0.01_runwarmup1_20260104_214104.log
SIGN,1%,BIDE+,measured,3,20260104_214104,SIGN_0.01_group,logs/BIDE+_SIGN_0.01_run3_20260104_214104.log
SIGN,1%,BIDE+,measured,2,20260104_214104,SIGN_0.01_group,logs/BIDE+_SIGN_0.01_run2_20260104_214104.log
SIGN,1%,BIDE+,measured,1,20260104_214104,SIGN_0.01_group,logs/BIDE+_SIGN_0.01_run1_20260104_214104.log
MSNBC_small,5%,CloSpan,warmup,1,20260104_214104,MSNBC_small_0.05_group,logs/CloSpan_MSNBC_small_0.05_runwarmup1_20260104_214104.log
MSNBC_small,5%,CloSpan,measured,3,20260104_214104,MSNBC_small_0.05_group,logs/CloSpan_MSNBC_small_0.05_run3_20260104_214104.log
MSNBC_small,5%,CloSpan,measured,2,20260104_214104,MSNBC_small_0.05_group,logs/CloSpan_MSNBC_small_0.05_run2_20260104_214104.log
MSNBC_small,5%,CloSpan,measured,1,20260104_214104,MSNBC_small_0.05_group,logs/CloSpan_MSNBC_small_0.05_run1_20260104_214104.log
MSNBC_small,5%,ClaSP,warmup,1,20260104_214104,MSNBC_small_0.05_group,logs/ClaSP_MSNBC_small_0.05_runwarmup1_20260104_214104.log
MSNBC_small,5%,ClaSP,measured,3,20260104_214104,MSNBC_small_0.05_group,logs/ClaSP_MSNBC_small_0.05_run3_20260104_214104.log
MSNBC_small,5%,ClaSP,measured,2,20260104_214104,MSNBC_small_0.05_group,logs/ClaSP_MSNBC_small_0.05_run2_20260104_214104.log
MSNBC_small,5%,ClaSP,measured,1,20260104_214104,MSNBC_small_0.05_group,logs/ClaSP_MSNBC_small_0.05_run1_20260104_214104.log
MSNBC_small,5%,BIDE+,warmup,1,20260104_214104,MSNBC_small_0.05_group,logs/BIDE+_MSNBC_small_0.05_runwarmup1_20260104_214104.log
MSNBC_small,5%,BIDE+,measured,3,20260104_214104,MSNBC_small_0.05_group,logs/BIDE+_MSNBC_small_0.05_run3_20260104_214104.log
MSNBC_small,5%,BIDE+,measured,2,20260104_214104,MSNBC_small_0.05_group,logs/BIDE+_MSNBC_small_0.05_run2_20260104_214104.log
MSNBC_small,5%,BIDE+,measured,1,20260104_214104,MSNBC_small_0.05_group,logs/BIDE+_MSNBC_small_0.05_run1_20260104_214104.log
MSNBC_small,2%,CloSpan,warmup,1,20260104_214104,MSNBC_small_0.02_group,logs/CloSpan_MSNBC_small_0.02_runwarmup1_20260104_214104.log
MSNBC_small,2%,CloSpan,measured,3,20260104_214104,MSNBC_small_0.02_group,logs/CloSpan_MSNBC_small_0.02_run3_20260104_214104.log
MSNBC_small,2%,CloSpan,measured,2,20260104_214104,MSNBC_small_0.02_group,logs/CloSpan_MSNBC_small_0.02_run2_20260104_214104.log
MSNBC_small,2%,CloSpan,measured,1,20260104_214104,MSNBC_small_0.02_group,logs/CloSpan_MSNBC_small_0.02_run1_20260104_214104.log
MSNBC_small,2%,ClaSP,warmup,1,20260104_214104,MSNBC_small_0.02_group,logs/ClaSP_MSNBC_small_0.02_runwarmup1_20260104_214104.log
MSNBC_small,2%,ClaSP,measured,3,20260104_214104,MSNBC_small_0.02_group,logs/ClaSP_MSNBC_small_0.02_run3_20260104_214104.log
MSNBC_small,2%,ClaSP,measured,2,20260104_214104,MSNBC_small_0.02_group,logs/ClaSP_MSNBC_small_0.02_run2_20260104_214104.log
MSNBC_small,2%,ClaSP,measured,1,20260104_214104,MSNBC_small_0.02_group,logs/ClaSP_MSNBC_small_0.02_run1_20260104_214104.log
MSNBC_small,2%,BIDE+,warmup,1,20260104_214104,MSNBC_small_0.02_group,logs/BIDE+_MSNBC_small_0.02_runwarmup1_20260104_214104.log
MSNBC_small,2%,BIDE+,measured,3,20260104_214104,MSNBC_small_0.02_group,logs/BIDE+_MSNBC_small_0.02_run3_20260104_214104.log
MSNBC_small,2%,BIDE+,measured,2,20260104_214104,MSNBC_small_0.02_group,logs/BIDE+_MSNBC_small_0.02_run2_20260104_214104.log
MSNBC_small,2%,BIDE+,measured,1,20260104_214104,MSNBC_small_0.02_group,logs/BIDE+_MSNBC_small_0.02_run1_20260104_214104.log
MSNBC_small,1%,CloSpan,warmup,1,20260104_214104,MSNBC_small_0.01_group,logs/CloSpan_MSNBC_small_0.01_runwarmup1_20260104_214104.log
MSNBC_small,1%,CloSpan,measured,3,20260104_214104,MSNBC_small_0.01_group,logs/CloSpan_MSNBC_small_0.01_run3_20260104_214104.log
MSNBC_small,1%,CloSpan,measured,2,20260104_214104,MSNBC_small_0.01_group,logs/CloSpan_MSNBC_small_0.01_run2_20260104_214104.log
MSNBC_small,1%,CloSpan,measured,1,20260104_214104,MSNBC_small_0.01_group,logs/CloSpan_MSNBC_small_0.01_run1_20260104_214104.log
MSNBC_small,1%,ClaSP,warmup,1,20260104_214104,MSNBC_small_0.01_group,logs/ClaSP_MSNBC_small_0.01_runwarmup1_20260104_214104.log
MSNBC_small,1%,ClaSP,measured,3,20260104_214104,MSNBC_small_0.01_group,logs/ClaSP_MSNBC_small_0.01_run3_20260104_214104.log
MSNBC_small,1%,ClaSP,measured,2,20260104_214104,MSNBC_small_0.01_group,logs/ClaSP_MSNBC_small_0.01_run2_20260104_214104.log
MSNBC_small,1%,ClaSP,measured,1,20260104_214104,MSNBC_small_0.01_group,logs/ClaSP_MSNBC_small_0.01_run1_20260104_214104.log
MSNBC_small,1%,BIDE+,warmup,1,20260104_214104,MSNBC_small_0.01_group,logs/BIDE+_MSNBC_small_0.01_runwarmup1_20260104_214104.log
MSNBC_small,1%,BIDE+,measured,3,20260104_214104,MSNBC_small_0.01_group,logs/BIDE+_MSNBC_small_0.01_run3_20260104_214104.log
MSNBC_small,1%,BIDE+,measured,2,20260104_214104,MSNBC_small_0.01_group,logs/BIDE+_MSNBC_small_0.01_run2_20260104_214104.log
MSNBC_small,1%,BIDE+,measured,1,20260104_214104,MSNBC_small_0.01_group,logs/BIDE+_MSNBC_small_0.01_run1_20260104_214104.log
MSNBC_small,0.5%,CloSpan,warmup,1,20260104_214104,MSNBC_small_0.005_group,logs/CloSpan_MSNBC_small_0.005_runwarmup1_20260104_214104.log
MSNBC_small,0.5%,CloSpan,measured,3,20260104_214104,MSNBC_small_0.005_group,logs/CloSpan_MSNBC_small_0.005_run3_20260104_214104.log
MSNBC_small,0.5%,CloSpan,measured,2,20260104_214104,MSNBC_small_0.005_group,logs/CloSpan_MSNBC_small_0.005_run2_20260104_214104.log
MSNBC_small,0.5%,CloSpan,measured,1,20260104_214104,MSNBC_small_0.005_group,logs/CloSpan_MSNBC_small_0.005_run1_20260104_214104.log
MSNBC_small,0.5%,ClaSP,warmup,1,20260104_214104,MSNBC_small_0.005_group,logs/ClaSP_MSNBC_small_0.005_runwarmup1_20260104_214104.log
MSNBC_small,0.5%,ClaSP,measured,3,20260104_214104,MSNBC_small_0.005_group,logs/ClaSP_MSNBC_small_0.005_run3_20260104_214104.log
MSNBC_small,0.5%,ClaSP,measured,2,20260104_214104,MSNBC_small_0.005_group,logs/ClaSP_MSNBC_small_0.005_run2_20260104_214104.log
MSNBC_small,0.5%,ClaSP,measured,1,20260104_214104,MSNBC_small_0.005_group,logs/ClaSP_MSNBC_small_0.005_run1_20260104_214104.log
MSNBC_small,0.5%,BIDE+,warmup,1,20260104_214104,MSNBC_small_0.005_group,logs/BIDE+_MSNBC_small_0.005_runwarmup1_20260104_214104.log
MSNBC_small,0.5%,BIDE+,measured,3,20260104_214104,MSNBC_small_0.005_group,logs/BIDE+_MSNBC_small_0.005_run3_20260104_214104.log
MSNBC_small,0.5%,BIDE+,measured,2,20260104_214104,MSNBC_small_0.005_group,logs/BIDE+_MSNBC_small_0.005_run2_20260104_214104.log
MSNBC_small,0.5%,BIDE+,measured,1,20260104_214104,MSNBC_small_0.005_group,logs/BIDE+_MSNBC_small_0.005_run1_20260104_214104.log
MSNBC_small,0.2%,CloSpan,warmup,1,20260104_214104,MSNBC_small_0.002_group,logs/CloSpan_MSNBC_small_0.002_runwarmup1_20260104_214104.log
MSNBC_small,0.2%,CloSpan,measured,3,20260104_214104,MSNBC_small_0.002_group,logs/CloSpan_MSNBC_small_0.002_run3_20260104_214104.log
MSNBC_small,0.2%,CloSpan,measured,2,20260104_214104,MSNBC_small_0.002_group,logs/CloSpan_MSNBC_small_0.002_run2_20260104_214104.log
MSNBC_small,0.2%,CloSpan,measured,1,20260104_214104,MSNBC_small_0.002_group,logs/CloSpan_MSNBC_small_0.002_run1_20260104_214104.log
MSNBC_small,0.2%,ClaSP,warmup,1,20260104_214104,MSNBC_small_0.002_group,logs/ClaSP_MSNBC_small_0.002_runwarmup1_20260104_214104.log
MSNBC_small,0.2%,ClaSP,measured,1,20260104_214104,MSNBC_small_0.002_group,logs/ClaSP_MSNBC_small_0.002_run1_20260104_214104.log
MSNBC_small,0.2%,BIDE+,warmup,1,20260104_214104,MSNBC_small_0.002_group,logs/BIDE+_MSNBC_small_0.002_runwarmup1_20260104_214104.log
MSNBC_small,0.2%,BIDE+,measured,3,20260104_214104,MSNBC_small_0.002_group,logs/BIDE+_MSNBC_small_0.002_run3_20260104_214104.log
MSNBC_small,0.2%,BIDE+,measured,2,20260104_214104,MSNBC_small_0.002_group,logs/BIDE+_MSNBC_small_0.002_run2_20260104_214104.log
MSNBC_small,0.2%,BIDE+,measured,1,20260104_214104,MSNBC_small_0.002_group,logs/BIDE+_MSNBC_small_0.002_run1_20260104_214104.log
MSNBC,5%,CloSpan,warmup,1,20260104_214104,MSNBC_0.05_group,logs/CloSpan_MSNBC_0.05_runwarmup1_20260104_214104.log
MSNBC,5%,CloSpan,measured,3,20260104_214104,MSNBC_0.05_group,logs/CloSpan_MSNBC_0.05_run3_20260104_214104.log
MSNBC,5%,CloSpan,measured,2,20260104_214104,MSNBC_0.05_group,logs/CloSpan_MSNBC_0.05_run2_20260104_214104.log
MSNBC,5%,CloSpan,measured,1,20260104_214104,MSNBC_0.05_group,logs/CloSpan_MSNBC_0.05_run1_20260104_214104.log
MSNBC,5%,ClaSP,warmup,1,20260104_214104,MSNBC_0.05_group,logs/ClaSP_MSNBC_0.05_runwarmup1_20260104_214104.log
MSNBC,5%,ClaSP,measured,3,20260104_214104,MSNBC_0.05_group,logs/ClaSP_MSNBC_0.05_run3_20260104_214104.log
MSNBC,5%,ClaSP,measured,2,20260104_214104,MSNBC_0.05_group,logs/ClaSP_MSNBC_0.05_run2_20260104_214104.log
MSNBC,5%,ClaSP,measured,1,20260104_214104,MSNBC_0.05_group,logs/ClaSP_MSNBC_0.05_run1_20260104_214104.log
MSNBC,5%,BIDE+,warmup,1,20260104_214104,MSNBC_0.05_group,logs/BIDE+_MSNBC_0.05_runwarmup1_20260104_214104.log
MSNBC,5%,BIDE+,measured,3,20260104_214104,MSNBC_0.05_group,logs/BIDE+_MSNBC_0.05_run3_20260104_214104.log
